row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source
2594,8,Biren Singh Engti,M,INC,,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,AUTONOMOUS DISTRICT,Assam,planning,"statistics, planning and program implementation",,,8_Assam_3_1_0,Council of Ministers Publication,Council of Ministers Publication
2595,8,Biren Singh Engti,M,INC,,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,AUTONOMOUS DISTRICT,Assam,programme implementation,"statistics, planning and program implementation",,,8_Assam_3_1_0,Council of Ministers Publication,Council of Ministers Publication
2596,8,Eduardo Faleiro,M,INC,,MoS,,"Monday, 12 May 1986","Sunday, 14 February 1988",Lok Sabha,MORMUGAO,"Goa,_Daman_&_Diu",external affairs,external affairs,,,"8_Goa,_Daman_&_Diu_2_1_0",Council of Ministers Publication,Council of Ministers Publication
2597,8,Eduardo Faleiro,M,INC,Economic Affairs,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,MORMUGAO,"Goa,_Daman_&_Diu",finance,finance,,,"8_Goa,_Daman_&_Diu_2_1_0",Council of Ministers Publication,Council of Ministers Publication
2598,8,M M Jacob,M,INC,,MoS,,"Wednesday, 22 October 1986","Tuesday, 4 July 1989",Rajya Sabha,,Kerala,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication
2599,8,M M Jacob,M,INC,,MoS,Independent Charge,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Kerala,water resources,"water, rivers & sanitation",,,,Council of Ministers Publication,Council of Ministers Publication
2600,8,M M Jacob,M,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Kerala,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication
2601,8,R K Jaichandra Singh,M,INC,,MoS,,"Monday, 31 December 1984","Wednesday, 25 September 1985",Rajya Sabha,,Manipur,youth affairs & sports,"youth affairs, sports",,exception: ministry out of gazette date range,,Council of Ministers Publication,Council of Ministers Publication
2602,8,R K Jaichandra Singh,M,INC,Chemicals and Petrochemicals,MoS,,"Wednesday, 25 September 1985","Thursday, 18 February 1988",Rajya Sabha,,Manipur,industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
2603,8,Saroj Kharparde,F,INC,,MoS,,"Monday, 12 May 1986","Tuesday, 4 July 1989",Rajya Sabha,,Maharashtra,health & family welfare,health,,,,Council of Ministers Publication,Council of Ministers Publication
2604,8,Saroj Kharparde,F,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Maharashtra,textiles,textiles,,,,Council of Ministers Publication,Council of Ministers Publication
2605,8,S Krishna Kumar,M,INC,,DCM,,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,QUILON,Kerala,health & family welfare,health,,,8_Kerala_18_1_0,Council of Ministers Publication,Council of Ministers Publication
2606,8,S Krishna Kumar,M,INC,,DCM,,"Wednesday, 22 October 1986","Sunday, 14 February 1988",Lok Sabha,QUILON,Kerala,textiles,textiles,,,8_Kerala_18_1_0,Council of Ministers Publication,Council of Ministers Publication
2607,8,S Krishna Kumar,M,INC,,DCM,,"Sunday, 14 February 1988","Saturday, 25 June 1988",Lok Sabha,QUILON,Kerala,information & broadcasting,"electronics, information technology & communications",,,8_Kerala_18_1_0,Council of Ministers Publication,Council of Ministers Publication
2608,8,S Krishna Kumar,M,INC,,DCM,,"Saturday, 25 June 1988","Saturday, 2 December 1989",Lok Sabha,QUILON,Kerala,information & broadcasting,"electronics, information technology & communications",,,8_Kerala_18_1_0,Council of Ministers Publication,Council of Ministers Publication
2609,8,Yogendra Makwana,M,INC,Health,MoS,,"Monday, 31 December 1984","Wednesday, 25 September 1985",Rajya Sabha,,Gujarat,health & family welfare,health,,,,Council of Ministers Publication,Council of Ministers Publication
2610,8,Yogendra Makwana,M,INC,Agriculture and Cooperation,MoS,,"Wednesday, 25 September 1985","Sunday, 14 February 1988",Rajya Sabha,,Gujarat,agriculture,agriculture,,,,Council of Ministers Publication,Council of Ministers Publication
2611,8,Yogendra Makwana,M,INC,,MoS,,"Sunday, 14 February 1988","Sunday, 2 October 1988",Rajya Sabha,,Gujarat,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,Council of Ministers Publication,Council of Ministers Publication
2612,8,Radhakrishna Malaviya,M,INC,,DCM,,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Rajya Sabha,,Madhya Pradesh,labour,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication
2613,8,Radhakrishna Malaviya,M,INC,,DCM,,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Rajya Sabha,,Madhya Pradesh,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication
2614,8,Radhakrishna Malaviya,M,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Madhya Pradesh,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication
2615,8,Radhakrishna Malaviya,M,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Madhya Pradesh,labour,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication
2616,8,P Namgyal,M,INC,,DCM,,"Monday, 15 February 1988","Saturday, 25 June 1988",Lok Sabha,LADAKH,Jammu_&_Kashmir,surface transport,"transport: shipping, railways, civil aviation, tourism",,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2617,8,P Namgyal,M,INC,,DCM,,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,LADAKH,Jammu_&_Kashmir,surface transport,"transport: shipping, railways, civil aviation, tourism",,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2618,8,P Namgyal,M,INC,,DCM,,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,LADAKH,Jammu_&_Kashmir,parliamentary affairs,parliamentary affairs,,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2619,8,P Namgyal,M,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,LADAKH,Jammu_&_Kashmir,parliamentary affairs,parliamentary affairs,,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2620,8,P Namgyal,M,INC,Chemicals and Petro-Chemical,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,LADAKH,Jammu_&_Kashmir,industry,"commerce, industry, civil supplies",,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2621,8,Sumati Oraon,F,INC,,DCM,,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Lok Sabha,LOHARDAGA,Bihar,welfare,social welfare,,,8_Bihar_53_1_0,Council of Ministers Publication,Council of Ministers Publication
2622,8,Sumati Oraon,F,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,LOHARDAGA,Bihar,environment & forests,"environment, forests, climate change",,,8_Bihar_53_1_0,Council of Ministers Publication,Council of Ministers Publication
2623,8,Chintamani Panigrahi,M,INC,,MoS,,"Wednesday, 22 October 1986","Saturday, 25 June 1988",Lok Sabha,BHUBANESWAR,Odisha,home affairs,home affairs,,,8_Odisha_9_1_0,Council of Ministers Publication,Council of Ministers Publication
2624,8,Chintamani Panigrahi,M,INC,Production and Supplies,MoS,,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,BHUBANESWAR,Odisha,defence,defence,,,8_Odisha_9_1_0,Council of Ministers Publication,Council of Ministers Publication
2625,8,Ajit Kumar Panja,M,AITC,,MoS,,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,CALCUTTA NORTH EAST,West_Bengal,planning,"statistics, planning and program implementation",,,8_West_Bengal_22_1_0,Council of Ministers Publication,Council of Ministers Publication
2626,8,Ajit Kumar Panja,M,AITC,,MoS,,"Wednesday, 19 February 1986","Wednesday, 22 October 1986",Lok Sabha,CALCUTTA NORTH EAST,West_Bengal,planning,"statistics, planning and program implementation",,,8_West_Bengal_22_1_0,Council of Ministers Publication,Council of Ministers Publication
2627,8,Ajit Kumar Panja,M,AITC,,MoS,,"Wednesday, 19 February 1986","Wednesday, 22 October 1986",Lok Sabha,CALCUTTA NORTH EAST,West_Bengal,food & civil supplies,"food, consumer affairs, public distribution","commerce, industry, civil supplies",,8_West_Bengal_22_1_0,Council of Ministers Publication,Council of Ministers Publication
2628,8,Ajit Kumar Panja,M,AITC,,MoS,Independent Charge,"Wednesday, 22 October 1986","Sunday, 14 February 1988",Lok Sabha,CALCUTTA NORTH EAST,West_Bengal,information & broadcasting,"electronics, information technology & communications",,,8_West_Bengal_22_1_0,Council of Ministers Publication,Council of Ministers Publication
2629,8,Ajit Kumar Panja,M,AITC,Revenue,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,CALCUTTA NORTH EAST,West_Bengal,finance,finance,,,8_West_Bengal_22_1_0,Council of Ministers Publication,Council of Ministers Publication
2630,8,Janardhana Poojari,M,INC,,MoS,,"Monday, 31 December 1984","Sunday, 14 February 1988",Lok Sabha,MANGALORE,Karnataka,finance,finance,,,8_Karnataka_17_1_0,Council of Ministers Publication,Council of Ministers Publication
2631,8,Janardhana Poojari,M,INC,Rural Development,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,MANGALORE,Karnataka,agriculture,agriculture,,,8_Karnataka_17_1_0,Council of Ministers Publication,Council of Ministers Publication
2632,8,Rajendra Prabhu,M,INC,Fertilisers,MoS,,"Wednesday, 22 October 1986","Saturday, 2 December 1989",Lok Sabha,NILGIRIS,Tamil_Nadu,agriculture,agriculture,,,8_Tamil_Nadu_18_1_0,Council of Ministers Publication,Council of Ministers Publication
2633,6,R Rachaiah,M,INC,,MoS,,"Saturday, 4 August 1979","Monday, 14 January 1980",Rajya Sabha,,Karnataka,industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
2634,8,Sushila Rohtagi,F,INC,Education and Culture,MoS,,"Wednesday, 25 September 1985","Monday, 12 May 1986",Rajya Sabha,,Uttar Pradesh,human resource development,human resource development,,,,Council of Ministers Publication,Council of Ministers Publication
2635,8,Sushila Rohtagi,F,INC,Power,MoS,,"Monday, 12 May 1986","Monday, 9 May 1988",Rajya Sabha,,Uttar Pradesh,energy,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication
2636,8,Sushila Rohtagi,F,INC,,MoS,,"Tuesday, 24 June 1986","Wednesday, 22 October 1986",Rajya Sabha,,Uttar Pradesh,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,Council of Ministers Publication,Council of Ministers Publication
2637,8,Laliteshwar Prasad Sahi,M,INC,Education and Culture,MoS,,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Lok Sabha,MUZAFFARPUR,Bihar,human resource development,human resource development,,,8_Bihar_10_1_0,Council of Ministers Publication,Council of Ministers Publication
2638,8,Laliteshwar Prasad Sahi,M,INC,Education and Culture,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,MUZAFFARPUR,Bihar,human resource development,human resource development,,,8_Bihar_10_1_0,Council of Ministers Publication,Council of Ministers Publication
2639,8,Krishna Sahi,F,INC,Education and Culture,MoS,,"Monday, 12 May 1986","Sunday, 14 February 1988",Lok Sabha,BEGUSARAI,Bihar,human resource development,human resource development,,,8_Bihar_33_1_0,Council of Ministers Publication,Council of Ministers Publication
2640,8,Krishna Sahi,F,INC,,MoS,,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Lok Sabha,BEGUSARAI,Bihar,water resources,"water, rivers & sanitation",,,8_Bihar_33_1_0,Council of Ministers Publication,Council of Ministers Publication
2641,8,Krishna Sahi,F,INC,Culture,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,BEGUSARAI,Bihar,human resource development,human resource development,,,8_Bihar_33_1_0,Council of Ministers Publication,Council of Ministers Publication
2642,8,Hari Krishna Sharstri,M,INC,"Agriculture, Research and Education",MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,FATEHPUR,Uttar_Pradesh,agriculture,agriculture,,,8_Uttar_Pradesh_58_1_0,Council of Ministers Publication,Council of Ministers Publication
2643,8,Ramdulari Sinha,F,INC,,MoS,,"Monday, 31 December 1984","Wednesday, 25 September 1985",Lok Sabha,SHEOHAR,Bihar,home affairs,home affairs,,,8_Bihar_12_1_0,Council of Ministers Publication,Council of Ministers Publication
2644,8,Ramdulari Sinha,F,INC,mines,MoS,,"Wednesday, 25 September 1985","Sunday, 14 February 1988",Lok Sabha,SHEOHAR,Bihar,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,8_Bihar_12_1_0,Council of Ministers Publication,Council of Ministers Publication
2645,8,Kamla Kant Tewari,M,INC,Public Enterprises,MoS,,"Monday, 12 May 1986","Thursday, 23 July 1987",Lok Sabha,BUXAR,Bihar,industry,"commerce, industry, civil supplies",,,8_Bihar_37_1_0,Council of Ministers Publication,Council of Ministers Publication
2646,8,Kamla Kant Tewari,M,INC,,MoS,,"Saturday, 25 June 1988","Saturday, 22 April 1989",Lok Sabha,BUXAR,Bihar,external affairs,external affairs,,,8_Bihar_37_1_0,Council of Ministers Publication,Council of Ministers Publication
2647,8,Ramanand Yadav,M,INC,Rural Development,MoS,,"Monday, 12 May 1986","Sunday, 14 February 1988",Rajya Sabha,,Bihar,agriculture,agriculture,,,,Council of Ministers Publication,Council of Ministers Publication
2648,8,Ramanand Yadav,M,INC,mines,MoS,,"Monday, 12 May 1986","Sunday, 14 February 1988",Rajya Sabha,,Bihar,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,Council of Ministers Publication,Council of Ministers Publication
2649,8,Shyamlal Yadav,M,INC,Agriculture and Cooperation,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,VARANASI,Uttar_Pradesh,agriculture,agriculture,,,8_Uttar_Pradesh_52_1_0,Council of Ministers Publication,Council of Ministers Publication
2650,8,Ahmed Patel,M,INC,,Other,Parliamentary Secretary,"Tuesday, 1 January 1985","Wednesday, 25 September 1985",Lok Sabha,BROACH,Gujarat,parliamentary secretary,secretariat,,exception: parliamentary secretary,8_Gujarat_23_1_0,Council of Ministers Publication,Council of Ministers Publication
2651,7,Rajiv Gandhi,M,INC,,PM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Lok Sabha,AMETHI,Uttar_Pradesh,prime minister,prime minister's office,,"exception: pm, dpm",7_Uttar_Pradesh_25_1_1,Council of Ministers Publication,Council of Ministers Publication
2652,8,Rajiv Gandhi,M,INC,,PM,,"Monday, 31 December 1984","Saturday, 2 December 1989",Lok Sabha,AMETHI,Uttar_Pradesh,prime minister,prime minister's office,,"exception: pm, dpm",8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
2653,7,Rajiv Gandhi,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Lok Sabha,AMETHI,Uttar_Pradesh,ministries/dept not allotted to anyone,ministries/dept not allotted to anyone,,exception: without portfolio,7_Uttar_Pradesh_25_1_1,Council of Ministers Publication,Council of Ministers Publication
2654,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Saturday, 2 December 1989",Lok Sabha,AMETHI,Uttar_Pradesh,ministries/dept not allotted to anyone,ministries/dept not allotted to anyone,,exception: without portfolio,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
2655,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,commerce & supply,"commerce, industry, civil supplies",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
2656,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Tuesday, 14 January 1986",Lok Sabha,AMETHI,Uttar_Pradesh,environment & forests,"environment, forests, climate change",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
2657,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,external affairs,external affairs,,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
2658,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,industry & company affairs,"commerce, industry, civil supplies",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
2659,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,science & technology,scientific research,,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
2660,8,Rajiv Gandhi,M,INC,atomic energy,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,atomic energy,atomic energy,,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
2661,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,space,"earth, ocean, space",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication
